Specimen Spectra

1.437396e+00	2.037061e+02
1.442404e+00	2.022513e+02
1.447412e+00	2.008047e+02
1.452421e+00	1.993663e+02
1.457429e+00	1.979354e+02
1.462437e+00	1.965108e+02
1.467446e+00	1.950929e+02
1.472454e+00	1.936812e+02
1.477462e+00	1.922752e+02
1.482471e+00	1.908739e+02
1.487479e+00	1.894764e+02
1.492487e+00	1.880815e+02
1.497496e+00	1.866879e+02
1.502504e+00	1.852939e+02
1.507513e+00	1.838980e+02
1.512521e+00	1.824987e+02
1.517529e+00	1.810943e+02
1.522538e+00	1.796837e+02
1.527546e+00	1.782659e+02
1.532554e+00	1.768406e+02
1.537563e+00	1.754080e+02
1.542571e+00	1.739692e+02
1.547579e+00	1.725258e+02
1.552588e+00	1.710806e+02
1.557596e+00	1.696366e+02
1.562604e+00	1.681976e+02
1.567613e+00	1.667675e+02
1.572621e+00	1.653502e+02
1.577629e+00	1.639495e+02
1.582638e+00	1.625687e+02
1.587646e+00	1.612104e+02
1.592654e+00	1.598764e+02
1.597663e+00	1.585680e+02
1.602671e+00	1.572853e+02
1.607679e+00	1.560280e+02
1.612688e+00	1.547950e+02
1.617696e+00	1.535848e+02
1.622705e+00	1.524905e+02
1.627713e+00	1.513206e+02
1.632721e+00	1.651996e+02
1.637730e+00	1.716979e+02
1.642738e+00	1.814244e+02
1.647746e+00	1.953936e+02
1.652755e+00	2.148520e+02
1.657763e+00	2.409944e+02
1.662771e+00	2.752699e+02
1.667780e+00	3.190335e+02
1.672788e+00	3.734735e+02
1.677796e+00	4.394482e+02
1.682805e+00	5.173045e+02
1.687813e+00	6.067044e+02
1.692821e+00	7.064728e+02
1.697830e+00	8.145004e+02
1.702838e+00	9.277238e+02
1.707846e+00	1.042203e+03
1.712855e+00	1.153304e+03
1.717863e+00	1.255982e+03
1.722871e+00	1.345492e+03
1.727880e+00	1.416586e+03
1.732888e+00	1.465549e+03
1.737896e+00	1.489575e+03
1.742905e+00	1.487261e+03
1.747913e+00	1.458739e+03
1.752922e+00	1.405669e+03
1.757930e+00	1.331080e+03
1.762938e+00	1.239084e+03
1.767947e+00	1.134504e+03
1.772955e+00	1.022458e+03
1.777963e+00	9.079515e+02
1.782972e+00	7.955182e+02
1.787980e+00	6.889468e+02
1.792988e+00	5.911119e+02
1.797997e+00	5.039111e+02
1.803005e+00	4.282997e+02
1.808013e+00	3.644025e+02
1.813022e+00	3.116763e+02
1.818030e+00	2.690973e+02
1.823038e+00	2.353485e+02
1.828047e+00	2.089877e+02
1.833055e+00	1.885849e+02
1.838063e+00	1.728226e+02
1.843072e+00	1.605583e+02
1.848080e+00	1.508544e+02
1.853088e+00	1.337674e+02
1.858097e+00	1.305395e+02
1.863105e+00	1.270785e+02
1.868114e+00	1.235008e+02
1.873122e+00	1.199791e+02
1.878130e+00	1.164866e+02
1.883139e+00	1.131645e+02
1.888147e+00	1.100712e+02
1.893155e+00	1.072433e+02
1.898164e+00	1.046975e+02
1.903172e+00	1.024333e+02
1.908180e+00	1.004753e+02
1.913189e+00	9.872201e+01
1.918197e+00	9.718277e+01
1.923205e+00	9.582567e+01
1.928214e+00	9.461913e+01
1.933222e+00	9.353377e+01
1.938230e+00	9.254362e+01
1.943239e+00	9.162670e+01
1.948247e+00	9.055870e+01
1.953255e+00	8.981277e+01
1.958264e+00	8.907195e+01
1.963272e+00	8.833619e+01
1.968280e+00	8.760544e+01
1.973289e+00	8.687964e+01
1.978297e+00	8.615884e+01
1.983306e+00	8.544306e+01
1.988314e+00	8.473236e+01
1.993322e+00	8.402679e+01
1.998331e+00	8.332641e+01
2.003339e+00	8.263129e+01
2.008347e+00	8.194148e+01
2.013356e+00	8.125703e+01
2.018364e+00	8.057799e+01
2.023372e+00	7.990440e+01
2.028381e+00	7.923627e+01
2.033389e+00	7.857360e+01
2.038397e+00	7.791634e+01
2.043406e+00	7.726443e+01
2.048414e+00	7.661777e+01
2.053422e+00	7.597621e+01
2.058431e+00	7.533960e+01
2.063439e+00	7.470772e+01
2.068447e+00	7.408037e+01
2.073456e+00	7.345733e+01
2.078464e+00	7.283839e+01
2.083472e+00	7.222332e+01
2.088481e+00	7.161191e+01
2.093489e+00	7.100394e+01
2.098497e+00	7.039924e+01
